Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
17293205,Five  Ten,216,Athens,1073 South Milledge Ave Athens GA 30605,Athens,Athens Athens,833872482,339415545,American,40,Dollar,No,No,No,No,3,43,Green,Very Good,755
17293229,Grit,216,Athens,199 Prince Ave Athens GA 30601,Athens,Athens Athens,83381625,33960112,International Southern Vegetarian,10,Dollar,No,No,No,No,1,42,Green,Very Good,800
17293897,Ike  Jane,216,Athens,1307 Prince Ave Athens GA 30606,Athens,Athens Athens,83400887,33963296,Sandwich,10,Dollar,No,No,No,No,1,41,Green,Very Good,350
17293273,La Dolce Vita Ristorante,216,Athens,323 E Broad St Athens GA 30601,Athens,Athens Athens,834075,339584,Italian,40,Dollar,No,No,No,No,3,41,Green,Very Good,464
17293870,Shokitini,216,Athens,251 W Clayton St Athens GA 30601,Athens,Athens Athens,83379251,33957503,Asian Japanese Sushi,25,Dollar,No,No,No,No,2,42,Green,Very Good,550
17293877,Taqueria Del Sol,216,Athens,334 Prince Ave Athens GA 30601,Athens,Athens Athens,83383605,33960571,Mexican Spanish,10,Dollar,No,No,No,No,1,41,Green,Very Good,543
17293890,The National,216,Athens,232 W Hancock Ave Athens GA 30601,Athens,Athens Athens,8337967,33959468,International Southern,40,Dollar,No,No,No,No,3,41,Green,Very Good,465
17293915,The Royal Peasant,216,Athens,1675 S Lumpkin St Athens GA 30606,Athens,Athens Athens,8338728,33937502,Bar Food,10,Dollar,No,No,No,No,1,44,Green,Very Good,546
17293422,Transmetropolitan,216,Athens,145 E Clayton St Athens GA 30601,Athens,Athens Athens,833764,339584,Italian Pizza Sandwich,10,Dollar,No,No,No,No,1,44,Green,Very Good,1098
17293873,Trappeze Pub,216,Athens,269 N Hull St Athens GA 30601,Athens,Athens Athens,83378881,33958363,Burger Bar Food,25,Dollar,No,No,No,No,2,42,Green,Very Good,579
17294014,Viva Argentine Cuisine,216,Athens,247 Prince Ave Athens GA 30601,Athens,Athens Athens,833828224,339600227,Desserts Latin American Argentine,10,Dollar,No,No,No,No,1,41,Green,Very Good,374
17294556,Miyabi Kyoto Japanese Steak House,216,Augusta,1315 Augusta West Pkwy Augusta GA 30909,Augusta,Augusta Augusta,820865,334721,Chinese Steak,40,Dollar,No,No,No,No,3,46,Dark Green,Excellent,717
17294607,Raes Coastal Cafe,216,Augusta,3208 W Wimbledon Dr Augusta GA 30909,Augusta,Augusta Augusta,820698,334791,American Caribbean Seafood,40,Dollar,No,No,No,No,3,49,Dark Green,Excellent,548
17294279,The Bees Knees,216,Augusta,211 10th Street Augusta GA 30901,Augusta,Augusta Augusta,8197,334765,International Tapas Vegetarian,25,Dollar,No,No,No,No,2,45,Dark Green,Excellent,631
17294300,Boll Weevil Cafe,216,Augusta,10 9th St Augusta GA 30901,Augusta,Augusta Augusta,819684,33474,Desserts Sandwich Southern,10,Dollar,No,No,No,No,1,39,Yellow,Good,372
17295215,Farmhaus Burger,216,Augusta,1204 Broad St Augusta GA 30901,Augusta,Augusta Augusta,81973006,33477444,American Burger,25,Dollar,No,No,No,No,2,39,Yellow,Good,201
17295028,Manuels Bread Cafe,216,Augusta,505 Railroad Ave North Augusta GA 29841,Augusta,Augusta Augusta,81965571,33481779,Breakfast French,40,Dollar,No,No,No,No,3,38,Yellow,Good,332
17294642,Sconyers Bar B Que,216,Augusta,2250 Sconyers Way Augusta GA 30906,Augusta,Augusta Augusta,820327,334086,BBQ,25,Dollar,No,No,No,No,2,35,Yellow,Good,304
17295109,Frog Hollow Tavern,216,Augusta,1282 broad street Augusta GA 30901,Augusta,Augusta Augusta,81974944,33478231,American,40,Dollar,No,No,No,No,3,43,Green,Very Good,368
17294441,Giuseppes Pizza  Italian Specialities,216,Augusta,3690 Wheeler Rd Augusta GA 30909,Augusta,Augusta Augusta,82096,334827,Desserts Italian Pizza,25,Dollar,No,No,No,No,2,41,Green,Very Good,430
17294552,Mellow Mushroom,216,Augusta,1167 Broad St Augusta GA 30901,Augusta,Augusta Augusta,819721,334778,Italian Pizza Sandwich,25,Dollar,No,No,No,No,2,44,Green,Very Good,433
17294565,Nacho Mamas Burritos,216,Augusta,976 Broad St Augusta GA 30901,Augusta,Augusta Augusta,819694,334764,Mexican,10,Dollar,No,No,No,No,1,40,Green,Very Good,380
17294623,Rhineharts Oyster Bar,216,Augusta,3051 Washington Rd Augusta GA 30907,Augusta,Augusta Augusta,820505,335133,Bar Food Sandwich Seafood,25,Dollar,No,No,No,No,2,40,Green,Very Good,456
17294712,Takosushi,216,Augusta,437 Highland Ave Augusta GA 30909,Augusta,Augusta Augusta,820301,334848,Mexican Southwestern Sushi,40,Dollar,No,No,No,No,3,42,Green,Very Good,647
17295033,The Chop House,216,Augusta,Augusta Mall Augusta GA 30909,Augusta,Augusta Augusta,82080788,33467201,Steak,40,Dollar,No,No,No,No,3,40,Green,Very Good,360
17295069,The Taj of India,216,Augusta,502 Furys Ferry Rd Augusta GA 30907,Augusta,Augusta Augusta,820805493,335375868,Indian,25,Dollar,No,No,No,No,2,40,Green,Very Good,227
17294261,Augsburg Haus,216,Augusta,4460 Washington Road Evans GA 30809,Evans,Evans Augusta,82143793,33544342,German,25,Dollar,No,No,No,No,2,39,Yellow,Good,290
17295115,Pho Bac,216,Augusta,4300 Towne Centre Evans GA 30809,Evans,Evans Augusta,82126161,33532249,Vietnamese,10,Dollar,No,No,No,No,1,41,Green,Very Good,270
17294836,Rhineharts Oyster Bar,216,Augusta,303 North Bel Air Rd Evans GA 30809,Evans,Evans Augusta,82141284,33521291,Burger Seafood,25,Dollar,No,No,No,No,2,40,Green,Very Good,326
17294850,Thai Kitchen,216,Augusta,4357 Washington Road Evans GA 30809,Evans,Evans Augusta,821328,335406,Thai,35,Dollar,No,No,No,No,3,43,Green,Very Good,317
17294883,El Kiosco Mexican Restaurant,216,Augusta,5174 Wrightsboro Rd Grovetown GA 30813,Grovetown,Grovetown Augusta,821997,334574,Mexican,10,Dollar,No,No,No,No,1,42,Green,Very Good,300
16608864,Taste of Balingup,14,Balingup,63 South Western Hwy Balingup WA,Balingup,Balingup Balingup,1159844924,337845269,Modern Australian,20,Dollar,No,No,No,No,2,32,Orange,Average,21
16604911,Bridge Road Brewers,14,Beechworth,Old Coach House 50 Ford St Beechworth Beechworth VIC,Beechworth,Beechworth Beechworth,146685852,36360439,Pizza Bar Food,20,Dollar,No,No,No,No,2,46,Dark Green,Excellent,237
17303465,Bardenay,216,Boise,610 W Grove St Boise ID 83702,Boise,Boise Boise,1162019,436138,American Bar Food,25,Dollar,No,No,No,No,2,45,Dark Green,Excellent,879
17303642,Flatbread Neapolitan Pizzeria,216,Boise,800 W Main Suite 230 Boise ID 83702,Boise,Boise Boise,116203466,43616068,Italian Pizza,25,Dollar,No,No,No,No,2,46,Dark Green,Excellent,615
17303670,Goldys Breakfast Bistro,216,Boise,108 S Capitol Blvd Boise ID 83702,Boise,Boise Boise,1162023,436149,Breakfast Sandwich,25,Dollar,No,No,No,No,2,45,Dark Green,Excellent,879
17303545,Chandlers Steakhouse,216,Boise,981 W Grove St Boise ID 83702,Boise,Boise Boise,1162064,436157,American Seafood Steak,70,Dollar,No,No,No,No,4,39,Yellow,Good,379
17303655,Bar Gernika Basque Pub  Eatery,216,Boise,202 S Capitol Blvd Boise ID 83702,Boise,Boise Boise,1162031,43614,European Spanish,10,Dollar,No,No,No,No,1,43,Green,Very Good,303
17304691,Barbacoa Restaurant,216,Boise,276 Bobwhite Ct Boise ID 83706,Boise,Boise Boise,116185034,43597235,Latin American Steak,70,Dollar,No,No,No,No,4,41,Green,Very Good,538
17303478,Big Juds,216,Boise,1289 Protest Rd Boise ID 83706,Boise,Boise Boise,1162062,435945,American Burger Sandwich,10,Dollar,No,No,No,No,1,42,Green,Very Good,334
17303480,Bittercreek Ale House,216,Boise,246 N 8th St Boise ID 83702,Boise,Boise Boise,1162022,436167,American Bar Food,25,Dollar,No,No,No,No,2,43,Green,Very Good,555
17304733,Boise Fry Company,216,Boise,204 N Capitol Blvd Boise ID 83702,Boise,Boise Boise,116193409,43610279,American Burger,10,Dollar,No,No,No,No,1,44,Green,Very Good,823
17303646,Flying Pie Pizzaria,216,Boise,6508 W Fairview Ave Boise ID 83704,Boise,Boise Boise,1162625,436192,Pizza,25,Dollar,No,No,No,No,2,41,Green,Very Good,550
17304929,Fork,216,Boise,199 N 8th St Boise ID 83702,Boise,Boise Boise,116202845,43616295,American Burger,25,Dollar,No,No,No,No,2,44,Green,Very Good,650
17303684,Guidos Original New York Style Pizza,216,Boise,235 N 5th St Boise ID 83702,Boise,Boise Boise,116199,43615,Pizza,10,Dollar,No,No,No,No,1,43,Green,Very Good,410
17303772,Los Betos,216,Boise,5220 W Fairview Ave Boise ID 83706,Boise,Boise Boise,1162463,436191,Mexican,10,Dollar,No,No,No,No,1,44,Green,Very Good,660
17305123,Lucianos Italian Restaurant,216,Boise,11 N Orchard St Boise ID 83706,Boise,Boise Boise,116245165,436051379,Italian Seafood Vegetarian,25,Dollar,No,No,No,No,2,44,Green,Very Good,360
17303787,Mai Thai Restaurant,216,Boise,750 W Idaho St Boise ID 83702,Boise,Boise Boise,1162021,436162,Sushi Thai,40,Dollar,No,No,No,No,3,40,Green,Very Good,340
17303990,Shige Japanese Cuisine,216,Boise,100 N 8th St Boise ID 83702,Boise,Boise Boise,1162031,436156,Japanese Sushi Teriyaki,25,Dollar,No,No,No,No,2,41,Green,Very Good,393
17304741,The Egg Factory,216,Boise,8061 W Fairview Ave Boise ID 83704,Boise,Boise Boise,116281809,43619274,Breakfast,10,Dollar,No,No,No,No,1,43,Green,Very Good,422
17304726,Tucanos,216,Boise,1388 S Entertainment Ave Boise ID 83709,Boise,Boise Boise,116280614,43591706,Brazilian,40,Dollar,No,No,No,No,3,40,Green,Very Good,435
17304486,Texas Roadhouse,216,Boise,3801 E Fairview Avenue Meridian Boise ID 83642,Meridian,Meridian Boise,116347304,43619108,American BBQ Steak,25,Dollar,No,No,No,No,2,40,Green,Very Good,369
17304533,Brick 29,216,Boise,320 11th Avenue S Nampa ID 83651,Nampa,Nampa Boise,1165629,435777,American,40,Dollar,No,No,No,No,3,44,Green,Very Good,487
17316233,Winifreds,216,Cedar RapidsIowa City,3847 1st Ave SE Cedar Rapids IA 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,916336,420179,American Mediterranean Seafood,40,Dollar,No,No,No,No,3,37,Yellow,Good,98
17315883,Biaggis Ristorante Italiano,216,Cedar RapidsIowa City,320 Collins Rd NE Cedar Rapids IA 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,916327,420281,Italian Pizza,40,Dollar,No,No,No,No,3,41,Green,Very Good,365
17315995,El Super Burrito,216,Cedar RapidsIowa City,3300 Johnson Ave NW Cedar Rapids IA 52405,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,917148,419748,Mexican,10,Dollar,No,No,No,No,1,41,Green,Very Good,190
17316018,Granite City Food  Brewery,216,Cedar RapidsIowa City,4755 1st Ave SE Cedar Rapids IA 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,916224,420249,American Breakfast Burger,40,Dollar,No,No,No,No,3,41,Green,Very Good,429
17316038,Irish Democrat,216,Cedar RapidsIowa City,3207 1st Ave SE Cedar Rapids IA 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,916347,4201,American BBQ Burger,25,Dollar,No,No,No,No,2,44,Green,Very Good,430
17316771,Taste of India,216,Cedar RapidsIowa City,1060 Old Marion Rd NE Cedar Rapids IA 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,916499622,420215347,Indian,25,Dollar,No,No,No,No,2,42,Green,Very Good,186
17316201,Thai Moon Restaurant,216,Cedar RapidsIowa City,4362 16th Ave SW Cedar Rapids IA 52404,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,917266,419639,Chinese Sushi Thai,10,Dollar,No,No,No,No,1,42,Green,Very Good,220
17316208,Tings Red Lantern,216,Cedar RapidsIowa City,540 Boyson Rd NE Cedar Rapids IA 52402,Cedar Rapids,Cedar Rapids Cedar RapidsIowa City,916394,420468,Chinese,10,Dollar,No,No,No,No,1,42,Green,Very Good,347
17316389,Monicas,216,Cedar RapidsIowa City,303 2nd Street Coralville IA 52241,Coralville,Coralville Cedar RapidsIowa City,91569767,41670466,American Italian Pizza,25,Dollar,No,No,No,No,2,38,Yellow,Good,161
17316278,Exotic India,216,Cedar RapidsIowa City,102 2nd Ave Coralville IA 52241,Coralville,Coralville Cedar RapidsIowa City,915687,416685,Indian,25,Dollar,No,No,No,No,2,41,Green,Very Good,160
17316744,Shorts Burger and Shine,216,Cedar RapidsIowa City,18 S Clinton St Iowa City IA 52240,Iowa City,Iowa City Cedar RapidsIowa City,91534424,41660982,Burger,10,Dollar,No,No,No,No,1,49,Dark Green,Excellent,820
17316751,The Hamburg Inn No 2 Inc,216,Cedar RapidsIowa City,214 N Linn St Iowa City IA 52245,Iowa City,Iowa City Cedar RapidsIowa City,91531414,41663849,American Breakfast Burger,10,Dollar,No,No,No,No,1,45,Dark Green,Excellent,488
17316766,Bluebird Diner,216,Cedar RapidsIowa City,330 E Market St Iowa City IA 52245,Iowa City,Iowa City Cedar RapidsIowa City,91531093,41663751,Breakfast Diner,25,Dollar,No,No,No,No,2,36,Yellow,Good,253
17316743,Graze,216,Cedar RapidsIowa City,115 East College St Iowa City IA 52240,Iowa City,Iowa City Cedar RapidsIowa City,91534302,41658691,American International Sushi,40,Dollar,No,No,No,No,3,38,Yellow,Good,220
17316374,A  A Pagliais Pizza,216,Cedar RapidsIowa City,302 E Bloomington St Iowa City IA 52245,Iowa City,Iowa City Cedar RapidsIowa City,915314,416648,Pizza,25,Dollar,No,No,No,No,2,43,Green,Very Good,485
17316381,Atlas World Grill,216,Cedar RapidsIowa City,127 Iowa Ave Iowa City IA 52240,Iowa City,Iowa City Cedar RapidsIowa City,915341,41661,International,40,Dollar,No,No,No,No,3,43,Green,Very Good,428
17316802,BlackStone,216,Cedar RapidsIowa City,503 Westbury Dr Ste 1 Iowa City IA 52245,Iowa City,Iowa City Cedar RapidsIowa City,91482165,41667742,American Breakfast,25,Dollar,No,No,No,No,2,41,Green,Very Good,294
17316416,Devotay,216,Cedar RapidsIowa City,117 N Linn St Iowa City IA 52245,Iowa City,Iowa City Cedar RapidsIowa City,915318,416625,Mediterranean Tapas Vegetarian,40,Dollar,No,No,No,No,3,40,Green,Very Good,380
17316449,Jimmy Jacks Rib Shack,216,Cedar RapidsIowa City,1940 Lower Muscatine Rd Iowa City IA 52240,Iowa City,Iowa City Cedar RapidsIowa City,915074,416428,BBQ,25,Dollar,No,No,No,No,2,42,Green,Very Good,259
17316603,Zoeys Pizzeria,216,Cedar RapidsIowa City,690 10th St Marion IA 52302,Marion,Marion Cedar RapidsIowa City,915995,420331,Pizza Sandwich,25,Dollar,No,No,No,No,2,47,Dark Green,Excellent,433
16659169,Tokyo Sushi,37,ChathamKent,150 Richmond St ChathamKent ON N7M2V2,ChathamKent,ChathamKent ChathamKent,82188438,42397683,Japanese Sushi,25,Dollar,No,No,No,No,2,37,Yellow,Good,176
17558684,Berry Patch Restaurant,216,Clatskanie,49289 Us30 Westport OR 97016,Clatskanie,Clatskanie Clatskanie,123368151,46126967,American Breakfast Desserts,10,Dollar,No,No,No,No,1,43,Green,Very Good,96
18366580,Sakura Sushi  Grill,216,Cochrane,130 Quarry Street Unit 20 Cochrane AB T4C 0W5,Cochrane,Cochrane Cochrane,114472474,51183934,Asian Japanese,25,Dollar,No,No,No,No,2,31,Orange,Average,6
17330755,Uptown Vietnam cuisine,216,Columbus,1250 Broadway Columbus GA 31901,Columbus,Columbus Columbus,84992671,32470315,Asian Vietnamese,10,Dollar,No,No,No,No,1,33,Orange,Average,33
17330611,Cafe Le Rue  The Landings,216,Columbus,2523 Airport Thruway Columbus GA 31904,Columbus,Columbus Columbus,8495591,32519247,American Seafood Cajun,25,Dollar,No,No,No,No,2,46,Dark Green,Excellent,489
17330609,Marks City Grille,216,Columbus,7160 moon road Columbus GA 31909,Columbus,Columbus Columbus,84927047,32555591,American,25,Dollar,No,No,No,No,2,45,Dark Green,Excellent,345
17330024,B Merrells,216,Columbus,7600 Veterans Pkwy Columbus GA 31909,Columbus,Columbus Columbus,849436,325577,Burger Bar Food Southern,25,Dollar,No,No,No,No,2,38,Yellow,Good,149
17330074,Cannon Brewpub,216,Columbus,1041 Broadway Columbus GA 31901,Columbus,Columbus Columbus,849936,324656,Pizza Bar Food,25,Dollar,No,No,No,No,2,39,Yellow,Good,330
17330185,Fuji Japanese Steak House,216,Columbus,6499 Veterans Pkwy Columbus GA 31909,Columbus,Columbus Columbus,84954984,325382197,Japanese Steak,40,Dollar,No,No,No,No,3,39,Yellow,Good,247
17330397,Ruth Anns Family Restaurant,216,Columbus,941 Veterans Parkway Columbus GA 31901,Columbus,Columbus Columbus,849876,324637,Breakfast Diner Southern,10,Dollar,No,No,No,No,1,37,Yellow,Good,123
17330735,Samurai Japanese Cuisine  Sushi Bar,216,Columbus,1009 Broadway Columbus GA 31901,Columbus,Columbus Columbus,849933631,324652417,Japanese Steak Sushi,40,Dollar,No,No,No,No,3,36,Yellow,Good,109
17330676,Wasabi Sushi and Thai,216,Columbus,1639 Bradley Park Dr Columbus GA 31904,Columbus,Columbus Columbus,8496661,32534002,Japanese Sushi Thai,40,Dollar,No,No,No,No,3,37,Yellow,Good,134
17330048,Buckhead Bar and Grill,216,Columbus,5010 Armour Rd Columbus GA 31904,Columbus,Columbus Columbus,8495367,32513154,Seafood Steak Vegetarian,40,Dollar,No,No,No,No,3,42,Green,Very Good,722
17330604,Burts Butcher Shoppe and Eatery,216,Columbus,2932 Warm Springs Rd Columbus GA 31909,Columbus,Columbus Columbus,84947569,32504657,Steak,25,Dollar,No,No,No,No,2,43,Green,Very Good,213
17330087,Chef Lees Peking Restaurant,216,Columbus,6100 Bradley Park Dr Columbus GA 31904,Columbus,Columbus Columbus,849607,325393,Chinese,25,Dollar,No,No,No,No,2,40,Green,Very Good,335
17330137,Countrys Barbecue,216,Columbus,3137 Mercury Dr Columbus GA 31906,Columbus,Columbus Columbus,849464,324792,BBQ Southern,25,Dollar,No,No,No,No,2,40,Green,Very Good,353
17330155,Deorios,216,Columbus,3201 Macon Rd Ste 167 Columbus GA 31906,Columbus,Columbus Columbus,849427,32481,Italian Pizza,0,Dollar,No,No,No,No,1,40,Green,Very Good,170
17330309,Mellow Mushroom,216,Columbus,6100 Veterans Pkwy Columbus GA 31909,Columbus,Columbus Columbus,849557,325321,Pizza,25,Dollar,No,No,No,No,2,41,Green,Very Good,192
17330311,Meritage,216,Columbus,1039 1st Ave Columbus GA 31901,Columbus,Columbus Columbus,84992093,32466158,American Tapas,40,Dollar,No,No,No,No,3,41,Green,Very Good,302
17330615,Mongo The Mongolian Fire Pit,216,Columbus,7830  E Veterans Pkwy Columbus GA 31909,Columbus,Columbus Columbus,84938698,32560905,Asian Chinese,10,Dollar,No,No,No,No,1,42,Green,Very Good,355
17330638,The Black Cow,216,Columbus,115 A 12th St Columbus GA 31901,Columbus,Columbus Columbus,84991384,32468757,American,25,Dollar,No,No,No,No,2,43,Green,Very Good,287
17330628,Wood Stone,216,Columbus,5739 Whitesville Rd Columbus GA 31904,Columbus,Columbus Columbus,84963201,32527217,Italian Mediterranean Pizza,40,Dollar,No,No,No,No,3,40,Green,Very Good,264
17330546,Hunters Pub,216,Columbus,11269 GA Hwy 219 Hamilton GA 31811,Hamilton,Hamilton Columbus,850213,327455,American Seafood Steak,40,Dollar,No,No,No,No,3,44,Green,Very Good,235
16643459,Consort Restaurant,37,Consort,4931 50th Street Consort AB T0C 1B0,Consort,Consort Consort,1107746994,520082889,Chinese Canadian,25,Dollar,No,No,No,No,2,30,Orange,Average,6
17334434,Thatchers Barbeque and Grill,216,Dalton,1214 N Wall St Calhoun GA 30701,Calhoun,Calhoun Dalton,849396931,345251331,American BBQ Southern,25,Dollar,No,No,No,No,2,37,Yellow,Good,38
17334348,Christian and Jakes Bistro,216,Dalton,555 Georgia Hwy 53 Calhoun GA 30701,Calhoun,Calhoun Dalton,84926258,34474635,Desserts Sandwich,10,Dollar,No,No,No,No,1,44,Green,Very Good,122
17334213,Dubs High on the Hog,216,Dalton,349 S Wall St Calhoun GA 30701,Calhoun,Calhoun Dalton,849523921,344972488,BBQ,25,Dollar,No,No,No,No,2,44,Green,Very Good,207
17334355,Sierras Mexican Restaurant,216,Dalton,500 S 3rd Avenue Chatsworth GA 30705,Chatsworth,Chatsworth Dalton,84767911,34752476,Mexican TexMex,10,Dollar,No,No,No,No,1,39,Yellow,Good,66
17334212,Oakwood Cafe,216,Dalton,201 West Cuyler Street Dalton GA 30720,Dalton,Dalton Dalton,84969393,34769686,BBQ Breakfast Southern,10,Dollar,No,No,No,No,1,49,Dark Green,Excellent,249
17333797,Chilis Grill  Bar,216,Dalton,881 College Dr Dalton GA 30720,Dalton,Dalton Dalton,850039,347643,American,25,Dollar,No,No,No,No,2,38,Yellow,Good,63
17334217,Fuji Japanese Steakhouse,216,Dalton,1321 W Walnut Ave Dalton GA 30720,Dalton,Dalton Dalton,84992342,34759551,Japanese Sushi,40,Dollar,No,No,No,No,3,38,Yellow,Good,145
17334273,Las Palmas,216,Dalton,1331 W Walnut Ave Dalton GA 30720,Dalton,Dalton Dalton,84992924,34759665,Mexican,10,Dollar,No,No,No,No,1,38,Yellow,Good,83
17334254,Tonys Italian Restaurant  Pizza,216,Dalton,933 Market St Dalton GA 30720,Dalton,Dalton Dalton,84999678,34758645,Italian,25,Dollar,No,No,No,No,2,37,Yellow,Good,116
17333836,Filling Station,216,Dalton,316 N Hamilton St Dalton GA 30720,Dalton,Dalton Dalton,849678,347742,American Burger,10,Dollar,No,No,No,No,1,41,Green,Very Good,122
17334197,Five Guys Burgers and Fries,216,Dalton,1303 W Walnut Ave Dalton GA 30720,Dalton,Dalton Dalton,84990925,34759273,Fast Food,10,Dollar,No,No,No,No,1,41,Green,Very Good,142
17333882,Los Pablos,216,Dalton,1513 W Walnut Ave Ste 6 Dalton GA 30720,Dalton,Dalton Dalton,849964,347604,Mexican,10,Dollar,No,No,No,No,1,41,Green,Very Good,114
17334211,Kobe Hibachi  Sushi,216,Dalton,2603 Battlefield Pkwy Fort Oglethorpe GA 30742,Fort Oglethorpe,Fort Oglethorpe Dalton,852229101,349428786,American Japanese Sushi,25,Dollar,No,No,No,No,2,46,Dark Green,Excellent,214
17334390,Soho Hibachi,216,Dalton,1014 Battlefield Parkway Fort Oglethorpe GA 30742,Fort Oglethorpe,Fort Oglethorpe Dalton,85246237,349528157,Japanese,10,Dollar,No,No,No,No,1,43,Green,Very Good,116
17334034,Thai Garden,216,Dalton,685 Battlefield Pkwy Fort Oglethorpe GA 30742,Fort Oglethorpe,Fort Oglethorpe Dalton,852545,349546,Thai,25,Dollar,No,No,No,No,2,42,Green,Very Good,111
17334414,Southern Bliss Bakery,216,Dalton,300 W Patton St Lafayette GA 30728,LaFayette,LaFayette Dalton,85294955,34705093,Desserts Sandwich,10,Dollar,No,No,No,No,1,37,Yellow,Good,25
